Line;;1947_Q1;1947_Q2;1947_Q3;1947_Q4;1948_Q1;1948_Q2;1948_Q3;1948_Q4;1949_Q1;1949_Q2;1949_Q3;1949_Q4;1950_Q1;1950_Q2;1950_Q3;1950_Q4;1951_Q1;1951_Q2;1951_Q3;1951_Q4;1952_Q1;1952_Q2;1952_Q3;1952_Q4;1953_Q1;1953_Q2;1953_Q3;1953_Q4;1954_Q1;1954_Q2;1954_Q3;1954_Q4;1955_Q1;1955_Q2;1955_Q3;1955_Q4;1956_Q1;1956_Q2;1956_Q3;1956_Q4;1957_Q1;1957_Q2;1957_Q3;1957_Q4;1958_Q1;1958_Q2;1958_Q3;1958_Q4;1959_Q1;1959_Q2;1959_Q3;1959_Q4;1960_Q1;1960_Q2;1960_Q3;1960_Q4;1961_Q1;1961_Q2;1961_Q3;1961_Q4;1962_Q1;1962_Q2;1962_Q3;1962_Q4;1963_Q1;1963_Q2;1963_Q3;1963_Q4;1964_Q1;1964_Q2;1964_Q3;1964_Q4;1965_Q1;1965_Q2;1965_Q3;1965_Q4;1966_Q1;1966_Q2;1966_Q3;1966_Q4;1967_Q1;1967_Q2;1967_Q3;1967_Q4;1968_Q1;1968_Q2;1968_Q3;1968_Q4;1969_Q1;1969_Q2;1969_Q3;1969_Q4;1970_Q1;1970_Q2;1970_Q3;1970_Q4;1971_Q1;1971_Q2;1971_Q3;1971_Q4;1972_Q1;1972_Q2;1972_Q3;1972_Q4;1973_Q1;1973_Q2;1973_Q3;1973_Q4;1974_Q1;1974_Q2;1974_Q3;1974_Q4;1975_Q1;1975_Q2;1975_Q3;1975_Q4;1976_Q1;1976_Q2;1976_Q3;1976_Q4;1977_Q1;1977_Q2;1977_Q3;1977_Q4;1978_Q1;1978_Q2;1978_Q3;1978_Q4;1979_Q1;1979_Q2;1979_Q3;1979_Q4;1980_Q1;1980_Q2;1980_Q3;1980_Q4;1981_Q1;1981_Q2;1981_Q3;1981_Q4;1982_Q1;1982_Q2;1982_Q3;1982_Q4;1983_Q1;1983_Q2;1983_Q3;1983_Q4;1984_Q1;1984_Q2;1984_Q3;1984_Q4;1985_Q1;1985_Q2;1985_Q3;1985_Q4;1986_Q1;1986_Q2;1986_Q3;1986_Q4;1987_Q1;1987_Q2;1987_Q3;1987_Q4;1988_Q1;1988_Q2;1988_Q3;1988_Q4;1989_Q1;1989_Q2;1989_Q3;1989_Q4;1990_Q1;1990_Q2;1990_Q3;1990_Q4;1991_Q1;1991_Q2;1991_Q3;1991_Q4;1992_Q1;1992_Q2;1992_Q3;1992_Q4;1993_Q1;1993_Q2;1993_Q3;1993_Q4;1994_Q1;1994_Q2;1994_Q3;1994_Q4;1995_Q1;1995_Q2;1995_Q3;1995_Q4;1996_Q1;1996_Q2;1996_Q3;1996_Q4;1997_Q1;1997_Q2;1997_Q3;1997_Q4;1998_Q1;1998_Q2;1998_Q3;1998_Q4;1999_Q1;1999_Q2;1999_Q3;1999_Q4;2000_Q1;2000_Q2;2000_Q3;2000_Q4;2001_Q1;2001_Q2;2001_Q3;2001_Q4;2002_Q1;2002_Q2;2002_Q3;2002_Q4;2003_Q1;2003_Q2;2003_Q3;2003_Q4;2004_Q1;2004_Q2;2004_Q3;2004_Q4;2005_Q1;2005_Q2;2005_Q3;2005_Q4;2006_Q1;2006_Q2;2006_Q3;2006_Q4;2007_Q1;2007_Q2;2007_Q3;2007_Q4;2008_Q1;2008_Q2;2008_Q3;2008_Q4;2009_Q1;2009_Q2;2009_Q3;2009_Q4;2010_Q1;2010_Q2;2010_Q3;2010_Q4;2011_Q1;2011_Q2;2011_Q3;2011_Q4;2012_Q1;2012_Q2;2012_Q3;2012_Q4;2013_Q1;2013_Q2;2013_Q3;2013_Q4;2014_Q1;2014_Q2;2014_Q3;2014_Q4;2015_Q1;2015_Q2;2015_Q3;2015_Q4;2016_Q1;2016_Q2;2016_Q3;2016_Q4;2017_Q1;2017_Q2;2017_Q3;2017_Q4;2018_Q1;2018_Q2;2018_Q3;2018_Q4;2019_Q1;2019_Q2;2019_Q3;2019_Q4;2020_Q1;2020_Q2;2020_Q3;2020_Q4
1;        Gross domestic product;11.969;12.132;12.324;12.577;12.722;12.872;13.097;13.092;13.050;12.969;12.876;12.873;12.837;12.891;13.159;13.370;13.821;13.902;13.946;14.130;14.147;14.201;14.308;14.359;14.373;14.407;14.461;14.504;14.565;14.592;14.579;14.598;14.653;14.735;14.836;14.935;15.082;15.224;15.392;15.487;15.664;15.774;15.896;15.989;16.123;16.192;16.231;16.251;16.327;16.373;16.443;16.507;16.538;16.597;16.669;16.742;16.762;16.795;16.830;16.869;16.953;17.000;17.040;17.081;17.165;17.180;17.199;17.311;17.376;17.427;17.513;17.588;17.665;17.747;17.828;17.945;18.054;18.218;18.378;18.528;18.605;18.717;18.885;19.094;19.302;19.519;19.706;19.980;20.180;20.446;20.737;20.997;21.286;21.593;21.770;22.055;22.389;22.689;22.917;23.107;23.478;23.621;23.835;24.105;24.412;24.816;25.290;25.728;26.249;26.832;27.659;28.498;29.142;29.565;30.087;30.590;30.925;31.233;31.632;32.169;32.689;33.205;33.662;34.225;34.786;35.480;36.106;36.819;37.507;38.413;39.215;39.930;40.804;41.771;42.703;43.835;44.997;45.842;46.733;47.505;48.186;48.826;49.504;50.005;50.404;50.778;51.318;51.702;52.212;52.681;53.157;53.528;54.076;54.396;54.757;55.042;55.313;55.507;55.771;56.102;56.427;56.810;57.248;57.678;58.124;58.704;59.423;59.970;60.547;61.202;61.656;62.077;62.753;63.455;64.004;64.493;65.120;65.589;66.092;66.476;66.743;67.141;67.462;67.937;68.341;68.744;69.089;69.495;69.851;70.184;70.558;70.952;71.356;71.706;72.027;72.367;72.700;72.997;73.352;73.662;73.992;74.361;74.581;74.848;74.924;75.119;75.410;75.613;75.859;76.190;76.472;76.863;77.389;77.841;78.315;78.729;79.232;79.760;80.010;80.284;80.503;80.832;81.177;81.643;82.047;82.287;82.738;83.196;83.824;84.515;85.060;85.714;86.368;86.977;87.794;88.489;89.101;89.845;90.505;90.845;91.777;92.339;92.725;93.150;93.569;93.935;94.654;94.896;94.959;94.856;94.912;95.269;95.491;95.912;96.251;96.781;97.276;97.975;98.519;98.676;99.284;99.689;100.299;100.728;101.123;101.431;101.985;102.551;102.960;103.539;104.010;104.078;104.054;104.647;104.920;104.935;104.902;105.595;105.941;106.506;107.031;107.368;107.968;108.637;109.292;110.165;110.671;111.159;111.497;112.181;112.602;112.989;113.380;112.860;113.838;114.415
2;Personal consumption expenditures;12.250;12.348;12.578;12.891;13.034;13.169;13.370;13.328;13.223;13.142;13.066;13.056;13.034;13.097;13.371;13.609;14.041;14.154;14.173;14.361;14.422;14.419;14.513;14.537;14.592;14.613;14.692;14.756;14.830;14.810;14.761;14.746;14.794;14.809;14.867;14.908;14.969;15.069;15.216;15.306;15.443;15.541;15.668;15.749;15.943;15.972;15.984;15.978;16.087;16.153;16.250;16.339;16.360;16.446;16.507;16.580;16.611;16.609;16.669;16.687;16.759;16.819;16.863;16.915;16.964;16.990;17.072;17.136;17.216;17.254;17.311;17.368;17.424;17.512;17.578;17.631;17.768;17.912;18.049;18.188;18.241;18.328;18.498;18.657;18.856;19.049;19.246;19.459;19.648;19.898;20.141;20.374;20.610;20.838;21.041;21.314;21.516;21.761;21.975;22.111;22.344;22.473;22.671;22.855;23.131;23.576;24.005;24.496;25.225;25.939;26.639;27.316;27.830;28.172;28.699;29.180;29.502;29.749;30.200;30.678;31.231;31.766;32.243;32.702;33.238;33.921;34.517;35.169;35.831;36.810;37.724;38.637;39.797;40.771;41.724;42.757;43.866;44.601;45.336;46.031;46.616;47.064;47.808;48.335;48.735;49.180;49.827;50.156;50.698;51.189;51.584;51.902;52.514;52.940;53.355;53.727;54.108;54.051;54.336;54.665;55.179;55.711;56.239;56.725;57.173;57.805;58.517;59.108;59.787;60.593;60.950;61.430;62.320;62.886;63.685;64.527;64.866;65.221;65.664;66.140;66.555;66.998;67.425;67.895;68.299;68.758;69.057;69.455;69.704;70.093;70.596;70.927;71.274;71.689;71.981;72.298;72.700;73.187;73.499;73.999;74.326;74.512;74.709;74.943;74.949;75.084;75.317;75.515;75.713;76.127;76.530;76.982;77.625;77.973;78.455;78.888;79.423;79.795;79.842;79.892;80.041;80.651;81.045;81.420;81.994;82.015;82.522;82.901;83.589;84.162;84.586;85.309;85.795;86.310;87.232;87.913;88.359;89.069;89.711;89.559;90.406;91.139;91.653;92.553;93.329;94.289;95.266;93.836;93.274;93.693;94.340;95.070;95.395;95.503;95.671;96.250;97.091;98.048;98.523;98.860;99.538;99.776;100.062;100.624;100.982;101.057;101.466;101.880;102.357;102.846;103.123;102.992;102.552;103.057;103.322;103.243;103.325;103.944;104.366;104.847;105.421;105.654;106.084;106.775;107.485;108.081;108.501;108.889;109.042;109.726;110.108;110.529;110.882;110.435;111.431;111.835
3;    Goods;21.491;21.697;22.029;22.609;22.934;23.179;23.536;23.360;23.071;22.809;22.545;22.411;22.291;22.414;22.966;23.450;24.405;24.614;24.581;24.875;24.934;24.790;24.882;24.817;24.796;24.725;24.721;24.727;24.838;24.744;24.567;24.442;24.477;24.456;24.537;24.543;24.612;24.795;25.064;25.206;25.430;25.625;25.825;25.914;26.339;26.351;26.285;26.161;26.335;26.367;26.450;26.520;26.482;26.614;26.652;26.752;26.785;26.675;26.743;26.698;26.777;26.838;26.881;26.955;26.986;26.989;27.153;27.217;27.346;27.337;27.388;27.454;27.515;27.674;27.743;27.743;27.996;28.200;28.377;28.541;28.518;28.586;28.890;29.112;29.381;29.631;29.904;30.204;30.415;30.780;31.126;31.416;31.719;31.978;32.200;32.559;32.731;33.043;33.223;33.318;33.656;33.763;34.024;34.260;34.807;35.610;36.286;37.094;38.556;39.838;41.076;42.276;42.897;43.225;44.047;44.644;44.862;45.011;45.566;46.213;46.944;47.608;48.103;48.692;49.356;50.402;51.226;52.107;53.366;54.903;56.328;57.701;59.768;61.217;62.466;63.739;65.314;66.127;66.777;67.337;67.720;67.864;68.562;68.646;68.651;69.332;69.811;69.923;70.484;70.654;70.808;71.024;71.477;71.827;71.882;72.322;72.085;71.058;71.387;71.634;72.879;73.601;74.240;74.647;74.758;75.389;76.222;76.784;77.602;78.951;78.968;79.297;80.753;81.059;82.204;83.694;83.643;83.808;83.961;84.308;84.406;84.764;85.197;85.405;85.559;85.633;85.536;85.994;85.903;86.203;86.996;87.107;87.210;87.389;87.412;87.433;88.015;88.403;88.236;88.629;88.732;88.253;88.004;87.886;87.204;86.857;86.832;86.678;86.590;87.213;87.645;87.946;88.631;89.042;89.279;89.377;89.371;89.516;89.064;88.109;87.720;88.336;88.321;88.288;88.781;87.557;87.972;87.906;88.625;89.124;89.193;90.228;90.065;90.393;91.893;91.986;91.909;92.613;93.152;91.551;92.192;93.194;93.394;94.543;95.516;96.706;98.328;93.937;92.279;93.303;94.452;95.213;95.351;94.791;94.766;95.825;97.319;98.958;99.297;99.519;100.137;99.814;99.801;100.248;100.097;99.159;99.278;99.093;99.246;99.382;99.139;97.913;95.926;96.381;96.116;95.160;94.205;94.486;94.205;94.402;94.913;94.283;94.403;94.788;95.232;95.419;95.317;95.009;94.571;94.985;94.766;94.817;94.599;93.248;94.489;94.511
4;        Durable goods;46.500;46.928;47.190;47.805;48.170;48.803;50.501;50.592;50.422;50.092;49.483;49.424;49.273;49.651;50.340;51.170;53.062;53.416;53.436;53.951;54.320;53.680;54.236;52.962;53.477;53.538;53.195;53.299;53.724;52.375;51.516;51.215;51.535;51.787;52.280;52.419;52.619;52.732;53.494;54.192;54.628;55.383;55.378;55.486;56.472;56.245;56.186;55.986;56.963;57.181;57.171;57.146;57.062;56.994;56.820;56.721;56.730;56.998;57.258;57.187;57.195;57.269;57.457;57.232;57.250;57.425;57.587;57.768;57.852;57.818;57.756;57.641;57.650;57.470;57.184;56.869;56.793;57.037;57.289;57.551;57.432;57.684;58.320;58.909;59.291;59.652;60.149;60.698;61.052;61.510;61.804;62.185;62.292;62.536;62.996;64.044;64.951;65.413;65.268;64.932;65.492;65.828;66.164;65.952;66.225;66.746;67.076;67.290;68.036;69.758;72.416;74.680;75.850;77.214;78.061;79.261;80.331;81.224;82.207;83.597;84.455;84.884;85.766;86.914;88.160;89.504;90.954;92.546;94.049;95.704;96.802;98.546;101.435;103.830;105.722;107.534;108.901;110.953;112.594;114.060;115.019;115.914;116.328;116.665;117.497;117.934;118.579;119.317;119.351;120.093;120.331;120.552;121.166;121.447;121.241;121.555;121.582;122.142;123.162;123.860;124.904;125.882;126.783;127.299;127.077;127.781;128.691;129.647;130.304;130.410;130.703;131.132;131.829;131.842;131.900;132.167;133.298;133.633;134.128;134.416;134.410;134.777;134.888;135.099;135.030;135.742;136.403;137.304;137.621;138.442;139.418;139.656;140.214;140.061;139.610;139.300;139.405;138.486;138.125;137.527;136.997;135.677;134.767;134.016;133.031;132.038;131.029;130.054;128.961;128.319;127.728;126.969;126.378;126.111;125.339;125.037;124.476;123.593;122.776;122.171;121.100;120.491;119.889;119.092;117.561;116.283;115.107;114.056;113.956;113.861;112.991;113.146;112.901;112.741;111.928;111.667;111.198;110.681;110.188;109.485;108.914;108.394;107.647;107.195;106.894;106.197;105.856;105.101;104.536;104.263;103.463;103.817;103.255;102.336;101.577;101.259;101.272;101.527;101.365;100.957;100.819;100.226;99.649;99.306;98.924;98.205;97.667;97.076;96.274;95.707;95.226;94.510;93.874;93.780;93.152;92.628;92.235;91.630;90.680;89.922;89.985;89.269;88.592;88.253;87.951;87.691;87.373;87.099;86.965;86.749;86.363;85.774;85.406;84.727;86.420;86.415
5;        Nondurable goods;14.518;14.659;14.924;15.375;15.627;15.784;15.937;15.772;15.532;15.332;15.157;15.043;14.948;15.017;15.447;15.802;16.468;16.618;16.583;16.792;16.809;16.746;16.776;16.845;16.772;16.702;16.736;16.731;16.787;16.842;16.775;16.697;16.696;16.648;16.665;16.655;16.695;16.850;17.012;17.063;17.221;17.314;17.498;17.568;17.848;17.882;17.828;17.737;17.792;17.797;17.873;17.940;17.915;18.043;18.097;18.199;18.226;18.099;18.132;18.098;18.169;18.217;18.235;18.330;18.356;18.338;18.473;18.510;18.621;18.617;18.673;18.749;18.806;18.984;19.088;19.131;19.388;19.552;19.689;19.812;19.807;19.838;20.046;20.181;20.390;20.583;20.780;20.997;21.154;21.449;21.748;21.979;22.263;22.482;22.633;22.835;22.872;23.111;23.313;23.462;23.718;23.773;23.983;24.259;24.777;25.524;26.173;26.978;28.369;29.405;30.233;31.091;31.534;31.647;32.353;32.768;32.810;32.808;33.216;33.647;34.262;34.891;35.253;35.665;36.140;37.008;37.617;38.259;39.328;40.662;41.979;43.117;44.775;45.870;46.841;47.854;49.268;49.757;50.149;50.479;50.714;50.711;51.365;51.394;51.251;51.893;52.284;52.260;52.869;52.902;53.021;53.214;53.585;53.915;54.023;54.450;54.176;52.883;53.020;53.136;54.321;54.918;55.441;55.788;55.968;56.531;57.278;57.699;58.489;60.031;59.981;60.259;61.783;62.136;63.442;65.086;64.763;64.870;64.929;65.257;65.370;65.695;66.168;66.360;66.558;66.472;66.197;66.508;66.319;66.462;67.150;67.220;67.199;67.450;67.594;67.700;68.369;69.084;68.981;69.622;69.898;69.686;69.641;69.716;69.159;69.022;69.300;69.410;69.646;70.655;71.413;72.058;73.161;73.799;74.380;74.619;74.817;75.326;75.015;73.945;73.813;74.876;75.086;75.350;76.609;75.426;76.471;76.801;77.844;78.579;79.030;80.428;80.296;80.825;83.315;83.555;83.643;84.864;85.843;83.861;85.028;86.691;87.299;89.147;90.661;92.649;95.092;89.215;87.123;88.650;90.583;91.511;91.937;91.528;91.811;93.452;95.578;97.808;98.362;98.862;99.822;99.624;99.869;100.684;100.643;99.601;100.035;100.049;100.666;101.151;101.030;99.548;96.873;97.611;97.533;96.351;95.100;95.846;95.924;96.642;97.400;96.819;97.384;98.178;99.048;99.494;99.519;99.191;98.579;99.359;99.239;99.673;99.544;97.808;98.763;98.801
6;    Services;7.865;7.908;8.097;8.281;8.329;8.411;8.538;8.569;8.563;8.581;8.608;8.670;8.706;8.738;8.872;8.986;9.150;9.216;9.266;9.407;9.473;9.548;9.649;9.722;9.823;9.897;10.026;10.125;10.183;10.203;10.221;10.265;10.323;10.360;10.409;10.471;10.532;10.592;10.681;10.746;10.844;10.895;10.988;11.069;11.151;11.190;11.242;11.297;11.376;11.462;11.571;11.673;11.725;11.789;11.865;11.926;11.957;12.009;12.066;12.116;12.187;12.246;12.294;12.335;12.394;12.433;12.476;12.540;12.599;12.661;12.721;12.776;12.831;12.886;12.952;13.034;13.115;13.235;13.355;13.486;13.578;13.677;13.784;13.916;14.085;14.254;14.419;14.594;14.776;14.976;15.174;15.384;15.592;15.810;16.006;16.242;16.461;16.679;16.913;17.072;17.258;17.400;17.571;17.735;17.883;18.161;18.477;18.824;19.211;19.665;20.120;20.562;21.029;21.377;21.772;22.202;22.570;22.862;23.269;23.671;24.146;24.623;25.096;25.497;25.977;26.496;26.989;27.539;27.930;28.657;29.340;30.047;30.800;31.561;32.379;33.298;34.196;34.893;35.658;36.405;37.071;37.646;38.401;39.114;39.678;40.019;40.733;41.154;41.683;42.315;42.815;43.178;43.859;44.318;44.894;45.237;45.896;46.280;46.545;46.912;47.095;47.540;48.015;48.534;49.131;49.761;50.417;51.018;51.633;52.195;52.700;53.243;53.878;54.553;55.197;55.757;56.258;56.688;57.248;57.772;58.311;58.783;59.202;59.775;60.277;60.890;61.350;61.719;62.109;62.532;62.906;63.329;63.776;64.286;64.691;65.131;65.452;65.977;66.493;67.037;67.458;67.934;68.324;68.713;69.024;69.373;69.720;70.079;70.408;70.725;71.114;71.635;72.255;72.572;73.167;73.757;74.541;75.019;75.299;75.825;76.231;76.837;77.427;77.997;78.611;79.236;79.789;80.390;81.064;81.674;82.277;82.843;83.656;84.267;84.896;85.875;86.585;87.299;87.994;88.585;89.537;90.133;90.810;91.586;92.265;93.115;93.776;93.783;93.747;93.882;94.290;95.004;95.417;95.847;96.110;96.455;96.977;97.601;98.144;98.536;99.244;99.758;100.191;100.808;101.420;102.005;102.561;103.278;103.920;104.591;105.136;105.570;105.930;106.461;107.004;107.383;108.008;108.805;109.597;110.229;110.837;111.530;112.125;112.980;113.832;114.650;115.356;116.125;116.605;117.436;118.154;118.781;119.456;119.560;120.380;121.024
7;Gross private domestic investment;16.536;17.169;17.740;17.954;18.185;18.575;19.086;19.195;19.138;19.104;18.905;18.824;18.801;19.079;19.609;20.048;20.774;21.099;21.189;21.382;21.454;21.520;21.540;21.447;21.424;21.517;21.673;21.614;21.650;21.730;21.714;21.721;21.723;21.856;22.114;22.402;22.862;23.110;23.495;23.666;23.889;23.986;24.135;24.220;24.016;24.138;24.176;24.229;24.235;24.345;24.423;24.469;24.497;24.530;24.521;24.488;24.451;24.465;24.463;24.468;24.484;24.499;24.495;24.472;24.472;24.428;24.358;24.426;24.359;24.552;24.589;24.819;24.832;24.880;24.926;25.193;25.104;25.486;25.498;25.787;25.890;26.001;26.147;26.447;26.710;26.949;27.098;27.655;27.963;28.258;28.505;28.881;29.113;29.718;29.658;30.008;30.531;30.964;31.302;31.570;31.940;32.161;32.495;32.957;33.253;33.845;34.551;34.964;35.687;36.754;38.190;39.606;40.962;41.901;42.400;42.974;43.352;44.088;44.708;45.389;46.310;47.166;48.089;49.056;49.989;51.002;52.008;53.070;54.150;55.512;56.868;58.033;59.388;60.779;62.047;63.365;65.192;66.632;67.706;68.962;69.829;70.622;71.058;71.209;71.045;70.793;70.766;70.981;71.194;71.585;71.853;72.011;72.211;72.312;72.607;73.061;73.396;73.876;74.453;74.988;75.310;75.509;75.717;76.357;76.932;77.397;77.709;78.471;78.921;79.422;79.832;80.248;80.725;81.008;81.509;81.838;82.564;82.668;82.810;82.548;82.366;82.515;82.711;82.995;83.244;83.555;83.751;83.957;84.450;84.690;85.000;85.359;85.907;86.217;86.459;86.379;86.196;86.045;86.302;86.221;86.229;86.250;86.302;86.181;85.784;85.589;85.506;85.553;85.649;85.694;85.576;85.843;86.357;86.678;87.041;87.183;87.218;87.460;87.704;87.837;87.922;87.678;87.628;88.136;88.454;88.382;88.414;88.994;89.825;90.773;91.550;92.444;93.385;94.297;95.287;96.386;97.258;97.864;98.427;99.153;99.658;99.683;99.680;99.602;99.694;99.801;100.270;102.132;101.294;99.686;98.346;97.998;97.565;97.580;97.640;97.961;98.228;98.698;98.869;99.020;99.403;99.862;100.286;100.448;100.459;100.790;101.080;101.588;102.261;102.582;103.228;103.617;103.643;103.511;103.590;103.395;102.949;103.386;103.577;104.169;104.517;105.093;105.608;105.765;106.395;107.097;107.553;107.823;108.501;108.971;109.232;109.287;109.764;109.739;110.470;110.887
8;    Fixed investment;15.557;16.143;16.546;16.886;17.053;17.426;17.954;18.149;18.116;18.091;17.895;17.829;17.827;18.114;18.621;18.970;19.597;19.893;20.049;20.252;20.345;20.436;20.474;20.437;20.462;20.578;20.741;20.691;20.707;20.784;20.782;20.799;20.813;20.950;21.201;21.474;21.915;22.152;22.520;22.687;22.903;23.006;23.162;23.257;23.072;23.174;23.210;23.254;23.286;23.386;23.459;23.501;23.534;23.575;23.570;23.536;23.491;23.509;23.500;23.503;23.521;23.542;23.535;23.512;23.517;23.482;23.410;23.473;23.405;23.608;23.641;23.879;23.893;23.940;23.989;24.256;24.152;24.549;24.552;24.840;24.939;25.060;25.220;25.521;25.793;26.038;26.195;26.757;27.065;27.356;27.606;27.966;28.191;28.797;28.736;29.073;29.578;29.994;30.344;30.621;30.998;31.208;31.514;31.960;32.282;32.853;33.545;33.994;34.662;35.658;37.016;38.462;39.777;40.714;41.199;41.807;42.211;42.944;43.547;44.228;45.154;45.997;47.019;48.030;48.944;49.954;50.929;51.947;53.028;54.379;55.687;56.813;58.133;59.471;60.758;62.058;63.695;65.103;66.187;67.512;68.436;69.257;69.680;69.868;69.671;69.479;69.500;69.651;69.800;70.141;70.422;70.648;70.897;71.031;71.361;71.818;72.188;72.736;73.344;73.816;74.095;74.263;74.480;75.188;75.845;76.332;76.720;77.444;77.877;78.380;78.775;79.211;79.691;80.004;80.493;80.924;81.598;81.745;81.827;81.564;81.441;81.597;81.794;82.081;82.357;82.638;82.795;83.053;83.512;83.785;84.149;84.488;85.017;85.331;85.593;85.572;85.453;85.304;85.538;85.503;85.518;85.581;85.702;85.595;85.280;85.104;85.053;85.096;85.207;85.277;85.174;85.449;85.990;86.341;86.719;86.894;86.927;87.194;87.400;87.443;87.358;87.444;87.374;87.823;88.155;88.078;88.114;88.711;89.516;90.471;91.240;92.147;93.119;94.023;95.085;96.162;97.059;97.663;98.178;98.931;99.433;99.495;99.462;99.435;99.636;99.770;100.412;101.367;100.651;99.327;98.282;98.046;97.539;97.464;97.468;97.800;98.099;98.615;98.812;99.038;99.530;99.833;100.243;100.395;100.461;100.841;101.207;101.854;102.584;102.860;103.479;103.764;104.069;104.065;104.169;103.998;103.654;104.078;104.279;104.844;105.234;105.807;106.272;106.503;107.188;107.847;108.333;108.624;109.279;109.767;110.049;110.099;110.446;110.678;111.293;111.778
9;        Nonresidential;19.317;19.902;20.428;20.798;20.909;21.493;22.230;22.531;22.377;22.343;22.257;22.128;22.153;22.368;22.841;23.594;24.374;24.788;25.012;25.279;25.389;25.447;25.388;25.402;25.440;25.645;25.838;25.800;25.903;26.014;25.844;25.884;25.839;25.981;26.376;26.899;27.626;27.866;28.534;28.902;29.338;29.496;29.694;29.916;29.637;29.813;29.881;29.952;29.991;30.179;30.327;30.398;30.415;30.436;30.423;30.342;30.301;30.280;30.261;30.279;30.286;30.328;30.321;30.297;30.299;30.292;30.326;30.344;30.356;30.505;30.523;30.668;30.711;30.786;30.883;31.030;31.010;31.297;31.367;31.634;31.778;31.952;32.166;32.477;32.739;33.058;33.327;33.822;34.099;34.421;34.802;35.230;35.621;36.204;36.438;36.919;37.441;37.879;38.214;38.453;38.889;39.187;39.437;39.674;40.019;40.586;41.216;41.707;42.487;43.804;45.580;47.556;49.318;50.581;51.232;51.932;52.505;53.180;53.888;54.676;55.741;56.580;57.561;58.561;59.428;60.418;61.407;62.466;63.780;65.183;66.555;67.802;69.312;70.903;72.417;73.932;75.965;77.799;79.196;80.852;81.938;82.860;83.329;83.517;83.102;82.742;82.626;82.626;82.692;82.998;83.178;83.276;83.536;83.683;83.995;84.360;84.575;85.127;85.683;86.075;86.141;86.116;86.146;86.955;87.765;88.236;88.614;89.442;89.909;90.304;90.812;91.263;91.777;92.137;92.770;93.381;94.296;94.383;94.335;94.055;93.978;93.902;93.971;93.989;94.059;94.133;94.082;94.371;94.629;94.829;95.033;95.124;95.539;95.849;96.112;95.895;95.588;95.214;95.231;95.036;94.912;94.852;94.779;94.395;93.845;93.375;92.993;92.778;92.651;92.419;92.015;92.170;92.432;92.630;92.914;92.897;92.518;92.484;92.256;92.125;92.056;91.970;91.699;91.730;91.375;91.193;90.954;91.103;91.367;91.917;92.149;92.789;93.644;94.241;94.577;95.311;95.901;96.377;96.972;97.730;98.207;98.390;98.344;98.301;98.706;99.005;100.043;101.573;100.864;99.529;98.400;97.941;97.289;97.359;97.365;97.652;97.970;98.515;98.746;99.006;99.628;99.915;100.239;100.218;99.967;100.134;100.277;100.625;101.018;101.297;101.630;101.930;102.145;102.019;101.922;101.550;101.008;101.174;101.005;101.337;101.600;101.942;102.184;102.248;102.442;102.754;103.073;103.257;103.885;104.341;104.457;104.342;104.589;104.800;104.828;104.884
