,pib,c,c_growth,pc,k,k_growth,pk,s,s_growth,ps,sp500_ret_real,TBill_ret_real
1969-07-01,49667.55075468969,9931.395990435902,0.0037815838525825374,21.748,1466.377580739111,-0.002776346726708012,61.803999999999995,19903.123764333726,0.008104160659450965,15.174000000000001,-0.08220355424286319,0.0057997863640335545
1969-10-01,49442.634662094584,9997.907093134356,0.006697054750661957,21.979,1460.866768513307,-0.0037581127113428536,62.185,20150.67602704108,0.01243785978716394,15.384,-0.03328983194269053,0.008516598941082476
1970-01-01,49384.572019167535,10083.277186363022,0.008538796413430472,22.263,1438.5635394593205,-0.015267120544253387,62.292,20368.778860954335,0.010823598851997351,15.592,-0.04684583507652473,0.007836830787340876
1970-04-01,49431.52873616449,10076.861489191353,-0.0006362710310439113,22.482,1455.2577715236023,0.011604792980194789,62.536,20494.3706514864,0.006165896904738677,15.81,-0.13934292767766676,0.008042313773063636
1970-07-01,49887.87322002756,10149.60455971369,0.0072188221104718675,22.633000000000003,1460.5847990348593,0.003660538782541467,62.996,20726.914906909908,0.011346738056903671,16.006,0.03278389860414643,0.008461632669518826
1970-10-01,49358.78485604171,10268.228596452813,0.011687552558448555,22.835,1363.5000936855913,-0.06646974924935589,64.044,20832.47137052087,0.005092724319323283,16.242,0.06862937587299833,0.0019440001067940749
1971-01-01,50701.50520344813,10310.772997551592,0.004143304826060845,22.872,1509.6303367153698,0.10717288814757842,64.95100000000001,20977.279630642126,0.006951084081467496,16.461,0.10312413468235437,0.0041117282332794325
1971-04-01,50961.74357618229,10334.126606377915,0.002264971678832328,23.111,1543.8674269640592,0.022679121779694666,65.413,21188.56046525571,0.010071889126412659,16.679000000000002,0.023235921517759994,0.0009427399317194496
1971-07-01,51388.70707335167,10312.872646163083,-0.0020566769717834665,23.313000000000002,1584.8807991665135,0.026565345887959557,65.268,21387.80819487968,0.00940355197563747,16.913,-0.016634248581042343,0.006811781203602596
1971-10-01,51512.3988401783,10382.533458358197,0.0067547437639532415,23.462,1652.5287993593297,0.0426833363293897,64.932,21722.29381443299,0.01563907888576388,17.072,-0.03938757631094325,0.007506112217461114
1972-01-01,52415.410171224124,10415.718020069144,0.0031961911650988384,23.718000000000004,1690.3438587919134,0.022883146997041193,65.492,22088.538648742615,0.016860320435693632,17.258,0.11349437064029533,-0.0016126984518874954
1972-04-01,53611.99779856907,10697.093341185377,0.027014491038839017,23.773000000000003,1732.7884790666585,0.025110050865674305,65.828,22356.09195402299,0.012112766242035056,17.4,0.018559664690079636,0.006096004825751233
1972-07-01,54145.83595552758,10844.514864695826,0.01378145621510618,23.983,1777.2655824919896,0.0256679357940377,66.164,22657.95913721473,0.013502681229463187,17.570999999999998,0.00879387859544245,0.002612253395310571
1972-10-01,55129.80709396391,11049.795952017808,0.018929485540222002,24.259,1871.300339640951,0.052909794729221415,65.952,23063.377502114465,0.01789297802350842,17.735,0.04538985592455691,0.004963930024860952
1973-01-01,56426.75733245945,11117.407272874038,0.006118784559445478,24.776999999999997,1990.36617591544,0.06362732574362395,66.225,23359.559358049544,0.012842085072228615,17.883,-0.06879511425439044,-0.0019557805975815024
1973-04-01,56974.814635718896,11024.369221125215,-0.008368682505302427,25.524,1967.0841698378927,-0.011697348135872088,66.74600000000001,23558.55955068554,0.008519004557653309,18.160999999999998,-0.08521934436965217,-0.006806380820479241
1973-07-01,56695.84816132859,11076.911320826806,0.004765996008271323,26.173000000000002,1950.0268352316773,-0.008671380141105578,67.07600000000001,23713.80635384532,0.006589825783948067,18.477,-0.013153043177473678,0.0012213115964567756
1973-10-01,57380.63588308457,11033.990659055526,-0.0038747860778285403,26.978,1905.2013672165253,-0.022987103154314514,67.29,23799.989375265617,0.0036342972584963995,18.824,-0.12109249270072375,-0.003935310415088322
1974-01-01,56810.1261000419,10886.989319327435,-0.013322590554075586,28.369,1861.5438885296019,-0.022914889438015895,68.036,23755.24439123419,-0.001880042185141817,19.211,-0.021218239514033344,-0.02002453074088195
1974-04-01,57023.55396541444,10815.065465056963,-0.0066064044118043785,29.405,1871.9430029530665,0.005586284850731538,69.758,23992.98245614035,0.010007813895355433,19.665,-0.09732302382567204,-0.013013723750773698
1974-07-01,56402.111428468124,10838.057751463632,0.0021259498133372468,30.233,1882.5121520106054,0.005646084865225998,72.416,24119.48310139165,0.005272401856773801,20.12,-0.2323840804832652,-0.010863649678359844
1974-10-01,56133.02687907923,10643.208645588757,-0.0179782310025578,31.090999999999998,1702.5709694697373,-0.0955856685167652,74.68,24366.404046299,0.010237406161208495,20.561999999999998,-0.061589502268213914,-0.010980438022275552
