"","ticker","ref.date","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices"
"1","^GSPC",1927-12-30,0,17.66,17.66,17.66,17.66,17.66,NA,NA
"2","^GSPC",1928-01-03,0,17.76,17.76,17.26,17.76,17.76,0.00566251415628538,0.00566251415628538
"3","^GSPC",1928-02-01,0,17.530001,17.629999,16.950001,17.530001,17.530001,-0.0129503941441443,-0.0129503941441443
"4","^GSPC",1928-03-01,0,17.299999,19.280001,17.299999,17.299999,17.299999,-0.0131204784300925,-0.0131204784300925
"5","^GSPC",1928-04-02,0,18.91,19.75,18.91,18.91,18.91,0.0930636469978987,0.0930636469978987
"6","^GSPC",1928-05-01,0,19.780001,20.440001,19.360001,19.780001,19.780001,0.0460074563722896,0.0460074563722896
"7","^GSPC",1928-06-01,0,20.07,20.07,18.34,20.07,20.07,0.0146612227168239,0.0146612227168239
"8","^GSPC",1928-07-02,0,18.98,19.48,18.700001,18.98,18.98,-0.0543099152964623,-0.0543099152964623
"9","^GSPC",1928-08-01,0,19.42,20.870001,19.129999,19.42,19.42,0.0231822971549001,0.0231822971549001
"10","^GSPC",1928-09-04,0,20.969999,21.43,20.92,20.969999,20.969999,0.0798145726055612,0.0798145726055612
"11","^GSPC",1928-10-01,0,21.360001,22,21.110001,21.360001,21.360001,0.0185980934000045,0.0185980934000045
"12","^GSPC",1928-11-01,0,21.99,24.280001,21.950001,21.99,21.99,0.0294943338251716,0.0294943338251716
"13","^GSPC",1928-12-03,0,23.85,24.35,22.309999,23.85,23.85,0.0845839017735335,0.0845839017735335
"14","^GSPC",1929-01-02,0,24.809999,25.74,24.17,24.809999,24.809999,0.0402515303983229,0.0402515303983229
"15","^GSPC",1929-02-01,0,25.84,25.84,24.35,25.84,25.84,0.0415155599159838,0.0415155599159838
"16","^GSPC",1929-03-01,0,25.83,26.08,24.35,25.83,25.83,-0.000386996904024883,-0.000386996904024883
"17","^GSPC",1929-04-01,0,24.879999,25.940001,24.629999,24.879999,24.879999,-0.0367789779326363,-0.0367789779326363
"18","^GSPC",1929-05-01,0,25.99,26.370001,24.200001,25.99,25.99,0.0446141898960686,0.0446141898960686
"19","^GSPC",1929-06-03,0,25.27,27.41,25.27,25.27,25.27,-0.027702962677953,-0.027702962677953
"20","^GSPC",1929-07-01,0,27.77,28.879999,27.77,27.77,27.77,0.0989315393747527,0.0989315393747527
"21","^GSPC",1929-08-01,0,29.08,31.709999,28.379999,29.08,29.08,0.0471732084983796,0.0471732084983796
"22","^GSPC",1929-09-03,0,31.82,31.860001,30.16,31.82,31.82,0.0942228335625861,0.0942228335625861
"23","^GSPC",1929-10-01,0,29.98,30.809999,20.43,29.98,29.98,-0.0578252671275927,-0.0578252671275927
"24","^GSPC",1929-11-04,0,22.879999,22.879999,17.66,22.879999,22.879999,-0.23682458305537,-0.23682458305537
"25","^GSPC",1929-12-02,0,20.950001,22.57,20.16,20.950001,20.950001,-0.0843530631273193,-0.0843530631273193
"26","^GSPC",1930-01-02,0,21.18,22.790001,21.18,21.18,21.18,0.0109784720296673,0.0109784720296673
"27","^GSPC",1930-02-03,0,22.74,23.360001,22.639999,22.74,22.74,0.0736543909348442,0.0736543909348442
"28","^GSPC",1930-03-03,0,23.360001,24.85,23.360001,23.360001,23.360001,0.0272647757255937,0.0272647757255937
"29","^GSPC",1930-04-01,0,25.370001,25.92,24.73,25.370001,25.370001,0.0860445168645325,0.0860445168645325
"30","^GSPC",1930-05-01,0,24.299999,24.57,22.98,24.299999,24.299999,-0.0421758753576714,-0.0421758753576714
"31","^GSPC",1930-06-02,0,24.4,24.4,19.389999,24.4,24.4,0.00411526765906456,0.00411526765906456
"32","^GSPC",1930-07-01,0,20.24,21.82,19.83,20.24,20.24,-0.170491803278689,-0.170491803278689
"33","^GSPC",1930-08-01,0,21.110001,21.52,19.879999,21.110001,21.110001,0.0429842391304349,0.0429842391304349
"34","^GSPC",1930-09-02,0,21.379999,21.860001,18.59,21.379999,21.379999,0.0127900515021293,0.0127900515021293
"35","^GSPC",1930-10-01,0,19.42,19.42,16.9,19.42,19.42,-0.0916744196292993,-0.0916744196292993
"36","^GSPC",1930-11-03,0,17.129999,17.200001,15.54,17.129999,17.129999,-0.117919721936148,-0.117919721936148
"37","^GSPC",1930-12-01,0,16.799999,16.959999,14.44,16.799999,16.799999,-0.0192644494608553,-0.0192644494608553
"38","^GSPC",1931-01-02,0,15.85,16.42,15.09,15.85,15.85,-0.0565475628897358,-0.0565475628897358
"39","^GSPC",1931-02-02,0,16.16,18.17,16.16,16.16,16.16,0.019558359621451,0.019558359621451
"40","^GSPC",1931-03-02,0,17.52,18.059999,16.66,17.52,17.52,0.0841584158415842,0.0841584158415842
"41","^GSPC",1931-04-01,0,16.52,16.719999,14.37,16.52,16.52,-0.0570776255707762,-0.0570776255707762
"42","^GSPC",1931-05-01,0,14.65,15.44,13.02,14.65,14.65,-0.11319612590799,-0.11319612590799
"43","^GSPC",1931-06-01,0,12.4,15.35,12.2,12.4,12.4,-0.15358361774744,-0.15358361774744
"44","^GSPC",1931-07-01,0,15.07,15.26,13.73,15.07,15.07,0.215322580645161,0.215322580645161
"45","^GSPC",1931-08-03,0,13.93,14.29,13.55,13.93,13.93,-0.0756469807564698,-0.0756469807564698
"46","^GSPC",1931-09-01,0,13.92,13.92,9.71,13.92,13.92,-0.000717875089734421,-0.000717875089734421
"47","^GSPC",1931-10-01,0,9.53,10.96,8.82,9.53,9.53,-0.315373563218391,-0.315373563218391
"48","^GSPC",1931-11-02,0,10.5,11.52,9.31,10.5,10.5,0.101783840503673,0.101783840503673
"49","^GSPC",1931-12-01,0,9.38,9.38,7.72,9.38,9.38,-0.106666666666667,-0.106666666666667
"50","^GSPC",1932-01-04,0,7.56,8.92,7.55,7.56,7.56,-0.194029850746269,-0.194029850746269
"51","^GSPC",1932-02-01,0,8.23,8.84,7.5,8.23,8.23,0.0886243386243388,0.0886243386243388
"52","^GSPC",1932-03-01,0,8.35,8.98,7.31,8.35,8.35,0.0145808019441069,0.0145808019441069
"53","^GSPC",1932-04-01,0,7.18,7.18,5.83,7.18,7.18,-0.140119760479042,-0.140119760479042
"54","^GSPC",1932-05-02,0,5.74,6.09,4.47,5.74,5.74,-0.200557103064067,-0.200557103064067
"55","^GSPC",1932-06-01,0,4.4,5.12,4.4,4.4,4.4,-0.233449477351916,-0.233449477351916
"56","^GSPC",1932-07-01,0,4.6,6.03,4.41,4.6,4.6,0.0454545454545452,0.0454545454545452
"57","^GSPC",1932-08-01,0,6.11,8.58,5.87,6.11,6.11,0.328260869565218,0.328260869565218
"58","^GSPC",1932-09-01,0,8.47,9.31,7.34,8.47,8.47,0.386252045826514,0.386252045826514
"59","^GSPC",1932-10-03,0,8.06,8.06,6.42,8.06,8.06,-0.0484061393152302,-0.0484061393152302
"60","^GSPC",1932-11-01,0,6.76,7.68,6.48,6.76,6.76,-0.161290322580645,-0.161290322580645
"61","^GSPC",1932-12-01,0,6.73,7.12,6.47,6.73,6.73,-0.00443786982248506,-0.00443786982248506
"62","^GSPC",1933-01-03,0,6.83,7.34,6.83,6.83,6.83,0.0148588410104011,0.0148588410104011
"63","^GSPC",1933-02-01,0,6.67,6.76,5.53,6.67,6.67,-0.0234260614934114,-0.0234260614934114
"64","^GSPC",1933-03-01,0,5.77,6.93,5.65,5.77,5.77,-0.134932533733134,-0.134932533733134
"65","^GSPC",1933-04-03,0,5.87,7.91,5.87,5.87,5.87,0.0173310225303294,0.0173310225303294
"66","^GSPC",1933-05-01,0,8.43,9.78,8.34,8.43,8.43,0.436115843270869,0.436115843270869
"67","^GSPC",1933-06-01,0,9.74,10.98,9.74,9.74,9.74,0.155397390272835,0.155397390272835
"68","^GSPC",1933-07-03,0,11.62,12.2,9.65,11.62,11.62,0.193018480492813,0.193018480492813
"69","^GSPC",1933-08-01,0,10.25,11.28,10.05,10.25,10.25,-0.11790017211704,-0.11790017211704
"70","^GSPC",1933-09-01,0,11.23,11.23,9.65,11.23,11.23,0.0956097560975611,0.0956097560975611
"71","^GSPC",1933-10-02,0,9.62,10.32,8.61,9.62,9.62,-0.143365983971505,-0.143365983971505
"72","^GSPC",1933-11-01,0,9.12,10.23,9.12,9.12,9.12,-0.051975051975052,-0.051975051975052
"73","^GSPC",1933-12-01,0,9.91,10.31,9.55,9.91,9.91,0.0866228070175439,0.0866228070175439
"74","^GSPC",1934-01-02,0,10.11,11.33,9.76,10.11,10.11,0.0201816347124115,0.0201816347124115
"75","^GSPC",1934-02-01,0,11.46,11.82,10.69,11.46,11.46,0.13353115727003,0.13353115727003
"76","^GSPC",1934-03-01,0,10.72,11.07,10.42,10.72,10.72,-0.0645724258289704,-0.0645724258289704
"77","^GSPC",1934-04-02,0,10.76,11.16,10.46,10.76,10.76,0.00373134328358193,0.00373134328358193
"78","^GSPC",1934-05-01,0,10.46,10.46,9.45,10.46,10.46,-0.0278810408921932,-0.0278810408921932
"79","^GSPC",1934-06-01,0,9.38,10.37,9.38,9.38,9.38,-0.103250478011472,-0.103250478011472
"80","^GSPC",1934-07-02,0,9.69,9.99,8.36,9.69,9.69,0.033049040511727,0.033049040511727
"81","^GSPC",1934-08-01,0,8.95,9.52,8.69,8.95,8.95,-0.0763673890608876,-0.0763673890608876
"82","^GSPC",1934-09-04,0,9.06,9.21,8.45,9.06,9.06,0.0122905027932962,0.0122905027932962
"83","^GSPC",1934-10-01,0,8.83,9.19,8.76,8.83,8.83,-0.0253863134657837,-0.0253863134657837
"84","^GSPC",1934-11-01,0,8.77,9.54,8.77,8.77,8.77,-0.00679501698754248,-0.00679501698754248
"85","^GSPC",1934-12-03,0,9.41,9.56,9.02,9.41,9.41,0.0729760547320411,0.0729760547320411
"86","^GSPC",1935-01-02,0,9.51,9.58,8.96,9.51,9.51,0.0106269925611051,0.0106269925611051
"87","^GSPC",1935-02-01,0,9.05,9.34,8.74,9.05,9.05,-0.0483701366982123,-0.0483701366982123
"88","^GSPC",1935-03-01,0,8.79,8.79,8.06,8.79,8.79,-0.028729281767956,-0.028729281767956
"89","^GSPC",1935-04-01,0,8.54,9.44,8.22,8.54,8.54,-0.0284414106939704,-0.0284414106939704
"90","^GSPC",1935-05-01,0,9.23,10.07,9.15,9.23,9.23,0.0807962529274007,0.0807962529274007
"91","^GSPC",1935-06-03,0,9.67,10.47,9.67,9.67,9.67,0.0476706392199349,0.0476706392199349
"92","^GSPC",1935-07-01,0,10.28,11.08,10.28,10.28,10.28,0.0630816959669078,0.0630816959669078
"93","^GSPC",1935-08-01,0,11.04,11.67,10.62,11.04,11.04,0.0739299610894941,0.0739299610894941
"94","^GSPC",1935-09-03,0,11.21,11.92,11.21,11.21,11.21,0.0153985507246379,0.0153985507246379
